"iep_country","iep_geocode","ID","event_id","iep_region","The West","year","start_date","end_date","latitude","longitude","admin_name","event_type","perpetrators_1_name","perpetrators_1_type","perpetrators_2_name","perpetrators_2_type","perpetrators_3_name","perpetrators_3_type","source_urls_01","source_urls_02","suicide","specific_target","targets_1","targets_2","targets_3","targets_4","targets_5","targets_6","targets_7","deaths_total","hostages_total","injured_total","terrorists_killed","weapons_1","weapons_2","weapons_3","weapons_4","summary","intensity","conflict"
"Myanmar","MMR","MMR.8_1",71387,"Asia-Pacific","non-West",2022,2022-10-15,2022-10-15,21.939165,96.11128,"Mandalay","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Mytel tower","Electricity Infrastructure","Civilians/General Public",NA,NA,NA,NA,NA,0,0,2,0,"Grenade",NA,NA,NA,"Two assailants on a motorbike wounded two civilians when they threw a grenade at a telecom tower in Chanmyathazi township, Mandalay, Mandalay region at around 1800hrs on 15 October. No individual or group had claimed the attack at the time of writing, but based on tactic, target, and location, anti-junta groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.4_1",71399,"Asia-Pacific","non-West",2022,2022-10-16,2022-10-16,25.33624,96.9136,"Kachin","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Monk","Religious Institutions",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Ten gunmen killed a monk in a monastery in Laymaing village, Mogaung township, Mohnyin district, Kachin state at around 1900hrs on 16 October. Local media outlets reported that anti-junta groups had attacked the monk a month ago due to his political views. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.13_1",71401,"Asia-Pacific","non-West",2022,2022-10-06,2022-10-06,23.998222,97.902756,"Shan","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Judge","Legal/Judiciary",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Two gunmen on a motorcycle killed a judge in Mu Se town, Mu Se township, Shan state on the evening of 6 October. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.3_1",71404,"Asia-Pacific","non-West",2022,2022-10-15,2022-10-15,22.650303,93.59219,"Chin","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Fire station","Emergency Services",NA,NA,NA,NA,NA,NA,0,0,0,0,"Firearms","Incendiaries",NA,NA,"Gunmen set fire to two fire trucks in an attack on a fire station in Hakha city, Hakha township, Chin state at around 0300hrs on 15 October. Security forces fended off the attack and no one was hurt. CDF, an anti-junta armed group claimed responsibility.","war","conflict"
"Myanmar","MMR","MMR.3_1",71416,"Asia-Pacific","non-West",2022,2022-10-19,2022-10-19,22.641932,93.60139,"Chin","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Township administration office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives","Firearms",NA,NA,"Gunmen carrying explosives attacked and destroyed an office building housing the township administration in Hakha township, Hakha district, Chin state at around 0200hrs on 19 October. No one was hurt. No group had claimed the attack at the time of writing, but based on tactic, target, and location, anti-junta groups were probably responsible. 
","war","conflict"
"Myanmar","MMR","MMR.7_1",71418,"Asia-Pacific","non-West",2022,2022-10-18,2022-10-18,21.212996,94.82456,"Magway","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Monks","Religious Institutions",NA,NA,NA,NA,NA,NA,1,0,2,0,"Explosives",NA,NA,NA,"A roadside bomb killed a monk and wounded two more when it struck their vehicle on Pakukku-Pyhu road near Nyaung Hla village, Pakukku township, Magway region at around 1400hrs on 18 October. No individual or group had claimed the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.5_1",71420,"Asia-Pacific","non-West",2023,2023-01-22,2023-01-22,19.698305,97.17944,"Kayah","Sabotage","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Transmission tower","Electricity Infrastructure",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Assailants sabotaged a transmission tower near the Loikaw township, Kayah state on 22 January. No group has claimed responsibility at the time of writing, but local media outlets said that anti-junta armed groups were probably responsible.
","war","conflict"
"Myanmar","MMR","MMR.1_1",71439,"Asia-Pacific","non-West",2023,2023-01-28,2023-01-28,16.283422,95.68164,"Ayeyarwady","Arson","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Government administration office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Incendiaries",NA,NA,NA,"Arsonists set fire to the ward administration office in Ward No. 9, Pyapon town, Pyapon district, Ayeyarwardy state at around 1815hrs on 28 January. No one was hurt and firefighters extinguished the fire in a few minutes. The Black Joker group and the People’s Defence Force (PDF) claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.6_1",71440,"Asia-Pacific","non-West",2023,2023-01-27,2023-01-27,16.890263,97.63628,"Kayin","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Military council governor","Military","Government/Political",NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a military council governor in front of his house in Hpa-An township, Hpa-An district, Kayin state at around 1900hrs on 27 January. No group had claimed responsibility at the time of writing but based on the target, tactics and location, anti-junta groups were probably responsible. 
","war","conflict"
"Myanmar","MMR","MMR.15_1",71442,"Asia-Pacific","non-West",2023,2023-01-30,2023-01-30,16.843534,96.12217,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Former army officer","Military","Civilians/General Public",NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a former army officer on Bu Rin Naung Road, Ward No. 2, Hlaing Tharyar township, Yangon city, Yangon region at around 0630hrs on 30 January. The victim was a manager at a local soap factory. No group had claimed responsibility at the time of writing, but anti-junta groups operate in the area.  
","war","conflict"
"Myanmar","MMR","MMR.15_1",71443,"Asia-Pacific","non-West",2023,2023-01-29,2023-01-29,16.843052,96.123436,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administration office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Security forces safely disposed of an explosive device near the ward administration office on General Aung San Road, Ward No. 5, Hlaing Tharyar township, Yangon, Yangon region at around 1600hrs on 29 January. Assailants on a motorbike had thrown the device towards the building as they rode past, but it did not detonate. No group had claimed responsibility at the time of writing but anti-junta groups operate in the area. 
","war","conflict"
"Myanmar","MMR","MMR.2_1",71496,"Asia-Pacific","non-West",2023,2023-02-02,2023-02-02,19.102383,96.20825,"Bago","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Village administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a village administrator in Mya Bago village, Taungoo township, Taungoo district, Bago region on the afternoon of 2 February. The Phoenix Team, an anti-junta armed group, claimed responsibility. 
","war","conflict"
"Myanmar","MMR","MMR.1_1",71501,"Asia-Pacific","non-West",2022,2022-10-29,2022-10-29,16.783333,94.73333,"Ayeyarwady","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Mayor","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bombing caused an unconfirmed number of casualties in an attack on a mayor’s house in Pathein township, Pathein district, Ayeyarwady region at around 2000hrs on 29 October. An anti-junta armed group, Pathein Special Task Force, claimed responsibility for the attack.
","war","conflict"
"Myanmar","MMR","MMR.7_1",71502,"Asia-Pacific","non-West",2023,2023-02-01,2023-02-01,21.334335,95.09443,"Magway","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Electrician","Electricity Infrastructure",NA,NA,NA,NA,NA,NA,2,0,3,0,"Firearms",NA,NA,NA,"Gunmen killed two pro-government fighters and wounded an electrician and two other fighters in an attack on the electrician's vehicle in Kamma town, Pakokku township, Magway region at around 1800hrs on 1 February. An anti-junta armed group, the Myain PKF Battalion, claimed responsibility for the attack and said the electrician had tried to extort people.","war","conflict"
"Myanmar","MMR","MMR.8_1",71512,"Asia-Pacific","non-West",2022,2022-10-17,2022-10-17,21.09691,96.030014,"Mandalay","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administrator","Government/Political","Civilians/General Public",NA,NA,NA,NA,NA,1,0,1,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator and wounded a civilian at a restaurant in Wundwin township, Meiktila district, Mandalay region at around 1330hrs on 17 October. No group had claimed responsibility for the attack at the time of writing, but based on the tactics and target, anti-junta groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.7_1",71513,"Asia-Pacific","non-West",2022,2022-10-16,2022-10-16,21.335857,95.09639,"Magway","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Monks","Religious Institutions","Civilians/General Public",NA,NA,NA,NA,NA,1,0,2,0,"Explosives",NA,NA,NA,"A roadside bomb killed a monk and wounded two others when it detonated in Nyaunghla village, Pakkoku township, Pakkoku district, Magway region at around 1400hrs on 16 October. No group had claimed responsibility for the attack at the time of writing, but anti-junta groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.8_1",71514,"Asia-Pacific","non-West",2022,2022-10-19,2022-10-19,22.21036,96.10639,"Mandalay","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator in Ufko village, Madaya township, Aungmyerhazan district, Mandalay region at around 1000hrs on 19 October. No group had claimed responsibility for the attack at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",71515,"Asia-Pacific","non-West",2022,2022-12-19,2022-12-19,16.868633,96.18767,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Government building","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb detonated outside a government building on Pinlon road in Dagon Myothit (North) township, Yangon, Yangon region at around 2145hrs on 19 December. There were no details on casualties. Local media outlets said this incident was reportedly a failed attempt to break into the building. No group had claimed responsibility for the attack at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.12_1",71519,"Asia-Pacific","non-West",2023,2023-02-03,2023-02-03,22.771584,95.62174,"Sagaing","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Police officer","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a police officer in Khin-U township, Shwebo district, Sagaing region on the morning of 3 February. No group had claimed responsibility for the attack at the time of writing, but given the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",71521,"Asia-Pacific","non-West",2023,2023-02-02,2023-02-02,16.879505,96.07867,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Civilian","Civilians/General Public",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Two gunmen killed a civilian near his home on Zaya Mingalar street, Ward No. 2, Hlaingtharya (east) township, Yangon, Yangon region at around 1400hrs on 2 February. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",71524,"Asia-Pacific","non-West",2023,2023-01-30,2023-01-30,16.827137,96.24742,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,4,0,"Firearms","Grenade",NA,NA,"Gunmen using grenades and firearms wounded a ward administrator and three house managers in an attack on a ward office in Ward No. 60, Dagon Myothit township, Yangon, Yangon region at around 2100hrs on 30 January. No group had claimed responsibility for the attack at the time of writing, but given the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",71545,"Asia-Pacific","non-West",2023,2023-02-05,2023-02-05,17.128675,96.05354,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Electricity office","Electricity Infrastructure","Civilians/General Public",NA,NA,NA,NA,NA,0,0,3,0,"Explosives",NA,NA,NA,"A bomb of unconfirmed type wounded three civilians when it detonated at an electricity office in Hmawbi township, Yangon, Yangon region at around 1100hrs on 5 February. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.12_1",71548,"Asia-Pacific","non-West",2023,2023-02-04,2023-02-04,22.566662,95.7,"Sagaing","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Military truck","Military",NA,NA,NA,NA,NA,NA,3,0,1,0,"Explosives",NA,NA,NA,"A roadside bomb targeting a military truck killed three soldiers and wounded at least one other when it detonated in Shwebo township, Shwebo district, Sagaing region at around 0830hrs on 4 February. No group had claimed responsibility for the attack at the time of writing, but given the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.12_1",71561,"Asia-Pacific","non-West",2023,2023-02-06,2023-02-06,22.368078,95.788025,"Sagaing","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Military checkpoint","Military",NA,NA,NA,NA,NA,NA,2,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed two soldiers in an attack on a military checkpoint in Sai Nai Kwai village, Wetlet township, Shwebo district, Sagaing region at around 1600hrs on 6 February. No group had claimed responsibility for the attack at the time of writing, but given the target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.9_1",71566,"Asia-Pacific","non-West",2023,2023-02-05,2023-02-05,16.490803,97.62848,"Mon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A landmine detonated at a police station in Phet Tan ward, Mawlamyine city, Mawlamyine district, Mon state at around 2000hrs on 5 February. No one was hurt. Security forces retaliated and shot at the perpetrators. No group had claimed responsibility for the attack at the time of writing, but given the tactics and target, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.2_1",71574,"Asia-Pacific","non-West",2023,2023-02-08,2023-02-08,17.326084,96.49137,"Bago","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administration office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Security forces defused a bomb planted at a ward administration office in Shin Saw Pu ward, Bago city, Bago township, Bago region on the morning of 8 February. No one was hurt. No group had claimed responsibility for the attack at the time of writing, but given the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",71619,"Asia-Pacific","non-West",2022,2022-10-31,2022-10-31,21.907242,96.116066,"Mandalay","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administration","Government/Political",NA,NA,NA,NA,NA,NA,2,0,3,0,"Explosives",NA,NA,NA,"Assailants killed a governor and a ward administrator, and wounded three others, when they bombed the ward administration office in Pyigyitagon township, Mandalay, Mandalay division at around 1030hrs on 31 October. According to local media outlets, an anti-junta armed group claimed responsibility for the attack. 
","war","conflict"
"Myanmar","MMR","MMR.2_1",71625,"Asia-Pacific","non-West",2022,2022-10-27,2022-10-27,18.846886,96.47219,"Bago","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Bridge","Public Transportation",NA,NA,NA,NA,NA,NA,0,0,0,0,"Incendiaries",NA,NA,NA,"A roadside bomb detonated and damaged a bridge over the Sittaung river in Htantabin township, Taungoo district, Bago region at around 0615hrs on 26 October. No one was hurt. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.1_1",71636,"Asia-Pacific","non-West",2022,2022-11-25,2022-11-25,17.476933,95.54174,"Ayeyarwady","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Bank","Financial Sector",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded in front of a bank in Za Lun township, Hinthada district, Ayeyarwady region on the morning of 25 November. No one was hurt. No group had claimed responsibility at the time of writing, but based on the target, tactics, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.1_1",71645,"Asia-Pacific","non-West",2022,2022-10-20,2022-10-20,16.442629,95.69428,"Ayeyarwady","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"politician and senior member of a paramilitary organisation","Government/Political","Military",NA,NA,NA,NA,NA,0,0,1,0,"Grenade",NA,NA,NA,"Assailants wounded a politician and senior member of a paramilitary organisation by throwing a hand grenade in his house in Su village, Kyaiklat township, Pyapon district, Ayeyarwady division on the evening of 20 October. Security forces arrested at least six suspects after the attack. Red Dragon group, an anti-junta armed group, claimed responsibility.","war","conflict"
"Myanmar","MMR","MMR.12_1",71646,"Asia-Pacific","non-West",2022,2022-10-24,2022-10-24,22.434086,94.87076,"Sagaing","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Members of a pro-junta political party","Government/Political",NA,NA,NA,NA,NA,NA,2,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed two members of a pro-junta political party in Nyaungpinwun village, Kani township, Sagaing region at around 0800hrs on 24 October. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.2_1",71679,"Asia-Pacific","non-West",2022,2022-11-27,2022-11-27,18.26305,96.61279,"Bago","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Village administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Two gunmen on a motorcycle killed a village administrator in Kinmunchon village, Kyauktaga township, Bago region at around 1745hrs on 27 November. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.14_1",71695,"Asia-Pacific","non-West",2023,2023-02-12,2023-02-12,13.2802105,98.55407,"Tanintharyi","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Village administrator's family","Civilians/General Public","Government/Political",NA,NA,NA,NA,NA,7,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed seven family members of a village administrator in Kyauk Lone Gyi village, Palaw township, Myeik district, Tanintharyi region on the night of 12 February. The village administrator escaped from the attack. The authorities attributed the attack to local anti-junta armed groups, which reportedly denied any involvement.","war","conflict"
"Myanmar","MMR","MMR.2_1",71696,"Asia-Pacific","non-West",2023,2023-02-13,2023-02-13,17.953472,96.72009,"Bago","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Train station","Civilians/General Public","Public Transportation",NA,NA,NA,NA,NA,3,0,9,0,"Explosives",NA,NA,NA,"A bomb killed three civilians and wounded another nine in a train station in Nyaunglebin, Nyaunglebin township, Bago region at around 1220hrs on 13 February. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",71706,"Asia-Pacific","non-West",2023,2023-02-18,2023-02-18,16.764812,96.250946,"Yangon","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator in Myayaro village, Thanlyin township, Thanlyin city, Yangon region on the evening of 18 February. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.12_1",71712,"Asia-Pacific","non-West",2023,2023-02-16,2023-02-16,22.118217,95.13248,"Sagaing","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Government building","Government/Political",NA,NA,NA,NA,NA,NA,2,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed two soldiers in an attack on a government building in Monywa township, Monywa district, Sagaing region at around 2150hrs on 16 February. No group had claimed responsibility for the attack at the time of writing, but given the target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.9_1",71717,"Asia-Pacific","non-West",2023,2023-02-19,2023-02-19,15.23678,97.84938,"Mon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Military checkpoint","Military",NA,NA,NA,NA,NA,NA,15,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed 15 soldiers in an attack on a military checkpoint on the Ye Bridge in Ye township, Ye district, Mon state at around 0715hrs on 19 February. Military forces wounded three gunmen in retaliatory fire. No group had claimed responsibility for the attack at the time of writing, based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",71729,"Asia-Pacific","non-West",2023,2023-02-20,2023-02-20,16.806173,96.126526,"Yangon","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,0,0,1,0,"Firearms",NA,NA,NA,"Gunmen wounded a ward administrator in Kyeemyindaing railway station in Lin Lun South ward, Sanchaung township, Yangon, Yangon region at around 2300hrs on 20 February. No group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.2_1",71738,"Asia-Pacific","non-West",2022,2022-10-19,2022-10-19,17.711243,95.77881,"Bago","Assassination","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,0,0,2,0,"Firearms",NA,NA,NA,"Gunmen wounded a ward administrator and his wife on Pyay road between Letpadan township and Thayarwaddy township, Thayarwaddy district, Bago region at around 0915hrs on 19 October. Local media outlets said that both victims were purported military informants. No group had claimed responsibility for the attack at the time of writing, but given the tactics, target and location, anti-junta armed groups were probably responsible.
","war","conflict"
"Myanmar","MMR","MMR.8_1",71754,"Asia-Pacific","non-West",2023,2023-02-20,2023-02-20,21.939404,96.09584,"Mandalay","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Tax office","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A remote-controlled mine detonated at a tax office in Pong To To ward, Chanmyathazi township, Mandalay city, Mandalay region at around 1330hrs on 20 February. There were no details on casualties. No group had claimed responsibility for the attack at the time of writing, but given the target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",71759,"Asia-Pacific","non-West",2023,2023-02-19,2023-02-19,16.83247,96.27654,"Yangon","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Ward administration office","Civilians/General Public","Government/Political",NA,NA,NA,NA,NA,2,0,4,0,"Grenade",NA,NA,NA,"Gunmen armed with grenades killed two ward administrators and wounded at least four more people in an attack on a ward administration office in Ward No. 94, Dagon Seikkan township, Yangon, Yangon region on the afternoon of 19 February. A local anti-junta armed group reportedly claimed responsibility.","war","conflict"
"Myanmar","MMR","MMR.8_1",71766,"Asia-Pacific","non-West",2023,2023-02-21,2023-02-21,21.984951,96.108986,"Mandalay","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Mandalay regional parliament","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Gunmen on a motorcycle threw a bomb in front of the Mandalay regional parliament in Aungmyaythazan township, Mandalay, Mandalay region on the morning of 21 February. No one was hurt. No individual or group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.13_1",71792,"Asia-Pacific","non-West",2023,2023-02-22,2023-02-22,23.997318,97.9014,"Shan","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Police Officer","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Two gunmen killed a police officer in the centre of Muse, Mu Se township, Mu Se district, Northern Shan state on the morning of 22 February. The officer had reportedly safely defused a bomb in the area before the shooting took place. No individual or group had claimed responsibility at the time of writing, but based on the tactics, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",71796,"Asia-Pacific","non-West",2023,2023-02-23,2023-02-23,22.91377,96.4325,"Mandalay","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Administration office","Government/Political","Military",NA,NA,NA,NA,NA,3,0,1,0,"Firearms",NA,NA,NA,"Gunmen armed with automatic guns killed three soldiers and wounded at least one more in an attack on an administration office in Kathea village, Mogok township, Mandalay region at around 0530hrs on 23 February. Two local anti-junta armed groups claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.8_1",71818,"Asia-Pacific","non-West",2022,2022-12-13,2022-12-13,21.97141,96.12456,"Mandalay","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,NA,NA,FALSE,"Bar","Tourism/Hospitality",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded inside the Zeus Bar on 55th Street in Aungmyaythazan township, Mandalay, Mandalay region on the afternoon of 13 December. No one was hurt. Two local anti-junta armed groups claimed joint responsibility for the attack.","war","conflict"
